 # MagPy ASCII
Time,"File",CountsBa[],CountsCs[],CountsBi1120[],CountsBi1764[],CountsAll[],CountsMCA(Bi1764)[],CountsSCA(Ch291)[],ChannelShift(Max_near_291)[]
2016-10-05 21:00:00,Spectral_409917.Chn,876924.582511,202439.13932,8744.44850209,8619.6581815,26960.5901163,731.483211786,596.120689655,6.01486988848
2016-10-05 22:00:00,Spectral_409918.Chn,879912.015484,202010.905132,8327.16998316,8753.09306061,27257.365252,743.616406143,599.315789474,6.40520446097
2016-10-05 23:00:00,Spectral_409919.Chn,873116.86045,201706.248047,8899.53132029,8822.59158568,27852.057725,745.095717281,654.75,6.40520446097
2016-10-06 00:00:00,Spectral_409920.Chn,873651.664498,202811.198653,8435.58963316,8835.55920525,28414.25,754.078612894,592.491803279,6.04832713755
2016-10-06 01:00:00,Spectral_409921.Chn,876627.17625,202609.560838,8711.9202636,8479.20283024,25032.1216814,722.277379096,622.789473684,6.2750929368
2016-10-06 02:00:00,Spectral_409922.Chn,874234.825835,203002.257026,8585.3551569,8791.73110266,26240.7527473,753.840105891,603.542372881,6.01486988848
2016-10-06 03:00:00,Spectral_409923.Chn,872729.948749,201706.880582,8789.74986018,8744.52279338,26242.9634146,743.633971035,621.379310345,6.01486988848
2016-10-06 04:00:00,Spectral_409924.Chn,873088.454648,202067.149526,8526.19555007,8847.82925486,26767.0091324,761.038270324,602.372881356,6.17843866171
2016-10-06 05:00:00,Spectral_409925.Chn,873933.204945,202148.08171,8484.5007139,8895.49970271,26864.670412,755.590158701,612.0,6.04832713755
2016-10-06 06:00:00,Spectral_409926.Chn,874071.254281,202085.958833,8554.23228966,8976.35202199,27982.3181818,769.756679922,636.655172414,6.04832713755
2016-10-06 07:00:00,Spectral_409927.Chn,873120.978138,202356.29047,8562.2470522,8788.22460125,28290.4367089,753.088902116,640.762711864,6.17843866171
2016-10-06 08:00:00,Spectral_409928.Chn,878979.050507,201865.663032,8601.57757965,8570.70699502,24311.2774725,735.924527824,564.186440678,6.17843866171
2016-10-06 09:00:00,Spectral_409929.Chn,879441.366877,202198.323755,8591.88586792,8426.18663516,25303.1484163,722.815698266,598.0,5.95167286245
2016-10-06 10:00:00,Spectral_409930.Chn,881500.211349,202103.586097,8616.12969968,8563.99037999,25891.4202658,730.117451817,571.315789474,6.01486988848
2016-10-06 11:00:00,Spectral_409931.Chn,880530.818425,202665.641379,8399.92524215,8854.23709748,28050.7647059,752.465532511,583.271186441,6.20817843866
2016-10-06 12:00:00,Spectral_409932.Chn,874858.879811,202003.731537,8226.72683582,8470.50813233,26619.6982402,723.984318286,599.172413793,6.08178438662
2016-10-06 13:00:00,Spectral_409933.Chn,880111.05133,202633.363089,8363.17198114,8706.60194261,26735.0714286,742.074364305,625.786885246,6.11524163569
2016-10-06 14:00:00,Spectral_409934.Chn,880601.747258,201782.064465,8637.60530758,8740.97586057,25079.8759214,750.071383864,622.929824561,5.95167286245
2016-10-06 15:00:00,Spectral_409935.Chn,880557.721011,202004.152709,8575.64652436,8545.13798026,26299.4213382,730.389129341,638.245614035,5.91821561338
2016-10-06 16:00:00,Spectral_409936.Chn,878938.945303,202630.238176,8557.34486624,8720.29774583,26758.8561644,748.243498296,601.169491525,5.82156133829
2016-10-06 17:00:00,Spectral_409937.Chn,875185.979403,202247.164527,8433.37239805,8762.80708939,26100.0329008,747.366149962,619.614035088,6.04832713755
2016-10-06 18:00:00,Spectral_409938.Chn,876956.537773,202514.643173,8796.63620908,8764.41686812,26917.9393939,759.885881066,666.551724138,6.17843866171
2016-10-06 19:00:00,Spectral_409939.Chn,876230.546569,201829.211692,8438.22897884,8695.01887769,25718.2735523,747.733047128,586.796610169,5.82156133829
2016-10-06 20:00:00,Spectral_409940.Chn,881051.948254,202444.500374,8139.57078364,8530.82967468,27513.75,732.741476327,620.586206897,5.85501858736
2016-10-06 21:00:00,Spectral_409941.Chn,874141.933538,202035.505336,8783.40294862,8614.42773685,26353.8835616,739.161499143,579.459016393,6.33828996283
2016-10-06 22:00:00,Spectral_409942.Chn,878278.412133,202751.965909,8350.95585607,8682.86822212,28822.0121951,742.675872475,638.147540984,5.95167286245
2016-10-06 23:00:00,Spectral_409943.Chn,875194.655041,202686.781713,8566.03895857,8917.34877676,26806.4921962,763.593953222,616.275862069,6.14498141264
2016-10-07 00:00:00,Spectral_409944.Chn,875701.16414,202876.493823,8362.40913793,8838.351617,26353.2631579,757.347849518,599.508474576,5.98513011152
2016-10-07 01:00:00,Spectral_409945.Chn,876491.91538,202048.418751,8223.32571322,8667.18897727,27994.8461538,736.140099734,605.428571429,5.6282527881
2016-10-07 02:00:00,Spectral_409946.Chn,876410.702269,202877.189172,8375.17112556,8496.82646758,25969.9457831,725.84347412,587.092592593,5.82156133829
2016-10-07 03:00:00,Spectral_409947.Chn,875093.27356,202073.045126,8578.51463863,8898.99931165,27293.804878,753.675039411,608.898305085,6.11524163569
2016-10-07 04:00:00,Spectral_409948.Chn,879113.310185,202502.316619,8492.06838413,8638.57083488,24985.1340206,743.291338921,575.719298246,6.04832713755
2016-10-07 05:00:00,Spectral_409949.Chn,875254.67626,202273.722045,8374.42859289,8648.40408848,26713.5168539,740.412168592,636.785714286,5.6282527881
2016-10-07 06:00:00,Spectral_409950.Chn,879271.061983,202462.712442,8446.45022269,8921.22915074,27732.1222339,764.430126727,691.421052632,5.85501858736
2016-10-07 07:00:00,Spectral_409951.Chn,878061.795849,201775.787892,8123.97879354,8353.18516729,26584.2042254,713.128632814,604.084745763,5.75836431227
2016-10-07 08:00:00,Spectral_409952.Chn,877186.813338,202758.758014,8091.50507352,8407.747855,25790.35,712.123005122,592.551724138,5.59479553903
2016-10-07 09:00:00,Spectral_409953.Chn,882821.759712,201778.953668,8588.60983803,8526.207305,26194.3846154,726.381415755,646.762711864,5.88847583643
2016-10-07 10:00:00,Spectral_409954.Chn,878459.023022,202119.245308,8553.14039674,8659.24915942,26405.0,744.702740163,612.620689655,5.53159851301
2016-10-07 11:00:00,Spectral_409955.Chn,880030.829602,202931.130183,8652.08795953,8610.91931038,26105.0576577,739.067642808,601.915254237,5.88847583643
2016-10-07 12:00:00,Spectral_409956.Chn,877879.582473,203163.069567,8872.54156725,8926.2884237,26716.7689984,759.059403121,601.821428571,5.98513011152
2016-10-07 13:00:00,Spectral_409957.Chn,882595.596933,202546.529355,8509.0022928,8796.60729599,26678.0881161,742.856080264,610.533333333,5.59479553903
2016-10-07 14:00:00,Spectral_409958.Chn,878806.191346,202165.137191,8049.78618033,8783.38468647,25044.0788732,759.150903583,635.929824561,5.85501858736
2016-10-07 15:00:00,Spectral_409959.Chn,878259.116647,202018.716224,8442.65037324,8561.31341571,25987.1341463,728.520824373,621.457627119,5.6282527881
2016-10-07 16:00:00,Spectral_409960.Chn,881461.958952,201777.099227,8443.34189907,9051.68113945,27411.2162162,770.760588109,597.272727273,5.7249070632
2016-10-07 17:00:00,Spectral_409961.Chn,879627.803543,202622.017807,7887.36776899,8542.8994872,26295.6555556,732.783867419,606.9,5.98513011152
2016-10-07 18:00:00,Spectral_409962.Chn,878822.877552,202673.291919,8540.43883861,8717.25055426,27272.9069767,741.252073884,646.931034483,5.6282527881
2016-10-07 19:00:00,Spectral_409963.Chn,879868.193697,202977.476172,8484.63109392,8787.92012051,26920.8863636,752.531084657,649.454545455,5.75836431227
2016-10-07 20:00:00,Spectral_409964.Chn,878330.666559,202569.510015,8456.94307912,8682.24193501,26745.4878049,743.785856932,610.052631579,5.98513011152
2016-10-07 21:00:00,Spectral_409965.Chn,882228.343884,201879.926605,8307.7726166,8345.46437559,26825.7340426,712.646691769,584.542372881,5.43494423792
2016-10-07 22:00:00,Spectral_409966.Chn,878654.986492,201941.371591,8770.13081543,8722.88834494,28180.5454545,733.417539597,603.351851852,5.59479553903
2016-10-07 23:00:00,Spectral_409967.Chn,881772.113013,202399.134718,8370.04106735,8721.31465995,27855.9428571,749.827910066,594.355932203,5.6282527881
2016-10-08 00:00:00,Spectral_409968.Chn,883934.601516,202574.089924,8370.73425829,8638.02327221,25040.491794,741.918678492,631.0,5.6282527881
2016-10-08 01:00:00,Spectral_409969.Chn,877811.731118,202554.014459,8240.18472775,8408.58413164,26153.840708,714.738828212,577.85483871,5.6282527881
2016-10-08 02:00:00,Spectral_409970.Chn,883193.408964,202822.533787,8334.95132563,8548.75832111,27143.8333333,739.312589079,631.120689655,5.66171003717
2016-10-08 03:00:00,Spectral_409971.Chn,881890.583997,203476.067249,8628.41444723,8614.71988588,25515.9246947,736.741673529,596.827586207,5.98513011152
2016-10-08 04:00:00,Spectral_409972.Chn,878009.235696,203011.531972,8598.69363971,8604.80097301,27568.4803922,737.057841092,639.052631579,5.75836431227
2016-10-08 05:00:00,Spectral_409973.Chn,882631.723814,201922.637531,8619.73587589,8545.45861446,25467.5949367,732.637631267,613.070175439,5.66171003717
2016-10-08 06:00:00,Spectral_409974.Chn,883175.586525,202564.699733,8454.22215885,8712.51243595,28275.717037,737.325639248,637.789473684,5.49814126394
2016-10-08 07:00:00,Spectral_409975.Chn,879907.596367,201205.48709,8610.2688009,8684.13337952,25944.2230769,737.911701947,603.704918033,5.49814126394
2016-10-08 08:00:00,Spectral_409976.Chn,879479.818556,202428.998364,8605.23685791,8516.03668643,26193.7961165,733.741772771,613.327868852,5.75836431227
2016-10-08 09:00:00,Spectral_409977.Chn,877655.529954,202145.372495,8234.1482906,8357.09234211,26159.2682927,717.141500175,588.542372881,5.66171003717
2016-10-08 10:00:00,Spectral_409978.Chn,877326.056937,202814.251113,8351.52130973,8671.46275664,25968.3064516,749.937727123,577.881355932,5.75836431227
2016-10-08 11:00:00,Spectral_409979.Chn,880025.713311,202568.429562,8578.46974806,8558.76903242,26347.5625,729.04008624,644.237288136,5.59851301115
2016-10-08 12:00:00,Spectral_409980.Chn,879607.065214,202952.652247,8286.03133307,8409.12576747,24628.8253171,720.364334136,604.229508197,5.56505576208
2016-10-08 13:00:00,Spectral_409981.Chn,880460.099293,203117.907167,8344.3261131,8577.85832514,25548.1065574,734.076652199,578.508474576,5.88847583643
2016-10-08 14:00:00,Spectral_409982.Chn,883955.650727,201929.501682,8673.43358199,8650.26987247,27896.1481481,739.024253845,625.704918033,5.53159851301
2016-10-08 15:00:00,Spectral_409983.Chn,882158.766977,202706.276322,8409.68104228,8783.01991097,26469.2921348,752.25542751,664.754385965,5.53159851301
2016-10-08 16:00:00,Spectral_409984.Chn,880173.330221,201673.331731,8409.74153122,8763.73576958,27109.4166667,754.533367217,627.457627119,5.66171003717
2016-10-08 17:00:00,Spectral_409985.Chn,879154.182794,201727.973483,8301.04218912,8793.44209056,26594.1549296,757.506153315,653.929824561,5.75836431227
2016-10-08 18:00:00,Spectral_409986.Chn,877846.981512,202137.50103,8363.46050808,8462.31967065,26766.1321839,727.803484797,597.034482759,5.66171003717
2016-10-08 19:00:00,Spectral_409987.Chn,882228.122486,202147.609849,8010.302008,8817.959976,27380.4761905,750.821539819,631.111111111,5.79182156134
2016-10-08 20:00:00,Spectral_409988.Chn,879899.750712,202208.419004,8505.75238202,8654.01516462,26783.3319838,741.158955395,648.8,5.53159851301
2016-10-08 21:00:00,Spectral_409989.Chn,878169.738533,201526.187846,8437.87501829,8646.46021359,25158.6623377,744.413859248,580.105263158,5.98513011152
2016-10-08 22:00:00,Spectral_409990.Chn,880970.020328,202036.844107,8446.27114834,8485.75029401,27141.9864865,723.00927487,594.0,5.66171003717
2016-10-08 23:00:00,Spectral_409991.Chn,878401.448325,201350.821287,8236.07035009,8448.00416163,25143.7267442,723.909317017,625.254237288,5.56505576208
2016-10-09 00:00:00,Spectral_409992.Chn,881039.741765,203512.11309,8578.77370066,8527.30341243,25741.1690141,728.241138786,685.49122807,5.56505576208
2016-10-09 01:00:00,Spectral_409993.Chn,878536.419136,202376.314792,8683.04058827,8903.90380917,27277.1626506,762.688799828,634.754385965,5.56505576208
2016-10-09 02:00:00,Spectral_409994.Chn,879147.795629,202159.74896,8539.55980447,8575.7962667,24837.4615385,736.39046362,611.0,5.53159851301
2016-10-09 03:00:00,Spectral_409995.Chn,881169.884307,202762.55704,8356.82733406,8324.36831255,25653.1754386,712.571422428,579.0,5.79182156134
2016-10-09 04:00:00,Spectral_409996.Chn,883843.524014,202425.354022,8571.12578332,8647.02365166,26180.354902,742.089164227,627.965517241,5.56505576208
